PF,perf.area,roughness,perf.side
2916,lower right,0.010866,Right
2916,lower right,0.01068,Right
2916,lower right,0.009171,Right
2916,lower right,0.017166,Right
2916,lower right,0.035987,Right
2916,lower right,0.009101,Right
2916,lower right,0.021662,Right
2916,lower right,0.010513,Right
2916,lower right,0.01945,Right
2916,lower right,0.037259,Right
2916,lower right,0.015652,Right
2916,lower right,0.021473,Right
2916,lower right,0.038106,Right
2916,lower right,0.010821,Right
2916,lower right,0.022866,Right
2916,lower right,0.009046,Right
2916,lower right,0.010832,Right
2916,lower right,0.046035,Right
2916,lower right,0.032909,Right
2916,lower right,0.017725,Right
2916,lower right,0.039235,Right
2916,lower right,0.012121,Right
2916,lower right,0.011008,Right
2916,lower right,0.019374,Right
2916,lower right,0.047161,Right
2916,lower right,0.017002,Right
2916,lower right,0.009436,Right
2916,lower right,0.020635,Right
2916,lower right,0.020585,Right
2916,lower right,0.010647,Right
2916,lower right,0.012608,Right
2916,lower right,0.030969,Right
2916,lower right,0.048946,Right
2916,lower right,0.024162,Right
2916,lower right,0.04726,Right
2916,lower right,0.009143,Right
2916,lower right,0.02841,Right
2916,lower right,0.033613,Right
2916,lower right,0.017532,Right
2916,lower right,0.02078,Right
2916,lower right,0.015989,Right
2916,lower right,0.038607,Right
2916,lower right,0.018947,Right
2916,lower right,0.015797,Right
2916,lower right,0.009687,Right
2916,lower right,0.046196,Right
2916,lower right,0.014536,Right
2916,lower right,0.011511,Right
2916,lower right,0.014062,Right
2916,lower right,0.014918,Right
2916,lower right,0.045408,Right
2916,lower right,0.030192,Right
2916,lower right,0.031209,Right
2916,lower right,0.014353,Right
2916,lower right,0.010723,Right
2916,lower right,0.012125,Right
2916,lower right,0.038041,Right
2916,lower right,0.01939,Right
2916,lower right,0.010354,Right
2916,lower right,0.019487,Right
2916,lower right,0.019771,Right
2916,lower right,0.012145,Right
2916,lower right,0.024087,Right
2916,lower right,0.029535,Right
2916,lower right,0.012778,Right
2916,lower right,0.048218,Right
2916,lower right,0.012082,Right
2916,lower right,0.023919,Right
2916,upper left,0.011802,Left
2916,upper left,0.020648,Left
2916,upper left,0.011589,Left
2916,upper left,0.016413,Left
2916,upper left,0.019606,Left
2916,upper left,0.014494,Left
2916,upper left,0.011411,Left
2916,upper left,0.010321,Left
2916,upper left,0.009032,Left
2916,upper left,0.018726,Left
2916,upper left,0.022224,Left
2916,upper left,0.013009,Left
2916,upper left,0.019933,Left
2916,upper left,0.011502,Left
2916,upper left,0.013779,Left
2916,upper left,0.009042,Left
2916,upper left,0.01728,Left
2916,upper left,0.018651,Left
2916,upper left,0.016006,Left
2916,upper left,0.017457,Left
2916,upper left,0.009774,Left
2916,upper left,0.019386,Left
2916,upper left,0.010229,Left
2916,upper left,0.0127,Left
2916,upper left,0.015344,Left
2916,upper left,0.023757,Left
2916,upper left,0.016708,Left
2916,upper left,0.011907,Left
2916,upper left,0.011169,Left
2916,upper left,0.027248,Left
2916,upper left,0.023276,Left
2916,upper left,0.014511,Left
2916,upper left,0.009391,Left
2916,upper left,0.021065,Left
2916,upper left,0.021477,Left
2916,upper left,0.009746,Left
2916,upper left,0.018192,Left
2916,upper left,0.015369,Left
2916,upper left,0.011393,Left
2916,upper left,0.015217,Left
2916,upper left,0.020409,Left
2916,upper left,0.025259,Left
2916,upper left,0.012911,Left
2916,upper left,0.03044,Left
2916,upper left,0.014229,Left
2916,upper left,0.020928,Left
2916,upper left,0.014763,Left
2916,upper left,0.011286,Left
2916,upper left,0.027232,Left
2916,upper left,0.020456,Left
2916,upper left,0.009166,Left
2916,upper left,0.011065,Left
2916,upper left,0.016532,Left
2916,upper left,0.010664999999999999,Left
2916,upper left,0.012166,Left
2916,upper left,0.014708,Left
2916,upper left,0.013457,Left
2916,upper left,0.009507,Left
2916,upper left,0.02165,Left
2916,upper left,0.018382,Left
2916,upper left,0.013497,Left
2916,upper left,0.017745,Left
2916,upper left,0.014046,Left
2916,upper left,0.031693,Left
2916,upper left,0.01255,Left
2916,upper left,0.022837,Left
2916,upper left,0.011344,Left
2916,upper left,0.009393,Left
2916,upper left,0.016874,Left
2916,upper left,0.017892,Left
2916,upper left,0.010966,Left
2916,upper left,0.024136,Left
2916,upper left,0.021163,Left
2916,upper left,0.009662,Left
2916,upper left,0.018895,Left
2916,upper left,0.017741,Left
2916,upper left,0.020824,Left
2916,upper left,0.015432,Left
2916,upper left,0.020874,Left
2916,upper left,0.011944,Left
2916,upper left,0.032151,Left
2916,upper left,0.014568,Left
2916,upper left,0.016048,Left
2916,upper left,0.009244,Left
2916,upper left,0.016908,Left
2916,upper left,0.021589,Left
2916,upper left,0.010864,Left
2916,upper left,0.017977,Left
2916,upper left,0.022029,Left
2916,upper left,0.011271,Left
2916,upper left,0.018318,Left
2916,upper left,0.022019,Left
2916,upper left,0.010083,Left
2916,upper left,0.020855,Left
2916,upper left,0.018125,Left
2916,upper left,0.032614,Left
2916,upper left,0.009484,Left
2916,upper left,0.023882,Left
2916,upper left,0.01797,Left
2916,upper left,0.020924,Left
2916,upper right,0.019067,Right
2916,upper right,0.01944,Right
2916,upper right,0.027714,Right
2916,upper right,0.022696,Right
2916,upper right,0.009323,Right
2916,upper right,0.009846,Right
2916,upper right,0.011255,Right
2916,upper right,0.022166,Right
2916,upper right,0.028903,Right
2916,upper right,0.020621,Right
2916,upper right,0.009483,Right
2916,upper right,0.039377,Right
2916,upper right,0.017842,Right
2916,upper right,0.011861,Right
2916,upper right,0.025006,Right
2916,upper right,0.01521,Right
2916,upper right,0.020379,Right
2916,upper right,0.016835,Right
2916,upper right,0.015495,Right
2916,upper right,0.025517,Right
2916,upper right,0.017115,Right
2916,upper right,0.013935,Right
2916,upper right,0.013133,Right
2916,upper right,0.034913,Right
2916,upper right,0.02491,Right
2916,upper right,0.010436,Right
2916,upper right,0.018164,Right
2916,upper right,0.011715,Right
2916,upper right,0.020587,Right
2916,upper right,0.027149,Right
2916,upper right,0.018525,Right
2916,upper right,0.022695,Right
2916,upper right,0.009763,Right
2916,upper right,0.027234,Right
2916,upper right,0.013869,Right
2916,upper right,0.011568,Right
2916,upper right,0.015828,Right
2916,upper right,0.019624,Right
2916,upper right,0.033716,Right
2916,upper right,0.012877,Right
2916,upper right,0.013891,Right
2916,upper right,0.0231,Right
2916,upper right,0.009619,Right
2916,upper right,0.012589,Right
2916,upper right,0.024214,Right
2916,upper right,0.019633,Right
2916,upper right,0.017857,Right
2916,upper right,0.02474,Right
2916,upper right,0.026041,Right
2916,upper right,0.029213,Right
2916,upper right,0.013078,Right
2916,upper right,0.010285,Right
2916,upper right,0.021901,Right
2916,upper right,0.022746,Right
2916,upper right,0.018143,Right
2916,upper right,0.009708,Right
2916,upper right,0.011049,Right
2916,upper right,0.01797,Right
2916,upper right,0.010726,Right
2916,upper right,0.017561,Right
2916,upper right,0.02341,Right
2916,upper right,0.018106,Right
2916,upper right,0.018896,Right
2916,upper right,0.021766,Right
2916,upper right,0.018113,Right
2916,upper right,0.021666,Right
2916,upper right,0.016493,Right
2916,upper right,0.016524,Right
2916,upper right,0.02402,Right
2916,upper right,0.023277,Right
2916,upper right,0.018843,Right
2916,upper right,0.015777,Right
2916,upper right,0.010552,Right
2916,upper right,0.00935,Right
2916,upper right,0.036629,Right
2916,upper right,0.029033,Right
2916,upper right,0.014684,Right
2916,upper right,0.028164,Right
2916,upper right,0.019467,Right
2916,upper right,0.026659,Right
2916,upper right,0.017694,Right
2916,upper right,0.012427,Right
2916,upper right,0.021801,Right
2916,upper right,0.010101,Right
2916,upper right,0.014211,Right
2916,upper right,0.014962,Right
2916,upper right,0.021313,Right
2916,upper right,0.034414,Right
2916,upper right,0.031022,Right
2916,upper right,0.015964,Right
2916,upper right,0.021789,Right
2916,upper right,0.020534,Right
2916,upper right,0.020842,Right
2916,upper right,0.018297,Right
2916,upper right,0.024622,Right
2916,upper right,0.016417,Right
2916,upper right,0.01054,Right
2916,upper right,0.027691,Right
2916,upper right,0.014289,Right
2916,upper right,0.01707,Right
3381,lower left,0.019157,Left
3381,lower left,0.010901,Left
3381,lower left,0.012564,Left
3381,lower left,0.016907,Left
3381,lower left,0.036914,Left
3381,lower left,0.026614,Left
3381,lower left,0.013831,Left
3381,lower left,0.015244,Left
3381,lower left,0.012495,Left
3381,lower left,0.015774,Left
3381,lower left,0.014126,Left
3381,lower left,0.018814,Left
3381,lower left,0.016761,Left
3381,lower left,0.0221,Left
3381,lower left,0.019672,Left
3381,lower left,0.016606,Left
3381,lower left,0.015608,Left
3381,lower left,0.023812,Left
3381,lower left,0.017247,Left
3381,lower left,0.02139,Left
3381,lower left,0.01793,Left
3381,lower left,0.033076,Left
3381,lower left,0.023355,Left
3381,lower left,0.012692,Left
3381,lower left,0.021905,Left
3381,lower left,0.012868,Left
3381,lower left,0.011488,Left
3381,lower left,0.015904,Left
3381,lower left,0.023579,Left
3381,lower left,0.022732,Left
3381,lower left,0.01031,Left
3381,lower left,0.013199,Left
3381,lower left,0.024568,Left
3381,lower left,0.014921,Left
3381,lower left,0.032934,Left
3381,lower left,0.017523,Left
3381,lower left,0.013716,Left
3381,lower left,0.010707,Left
3381,lower left,0.032077,Left
3381,lower left,0.035296,Left
3381,lower left,0.020418,Left
3381,lower left,0.011343,Left
3381,lower left,0.028777,Left
3381,lower left,0.011215,Left
3381,lower left,0.03366,Left
3381,lower left,0.05754,Left
3381,lower left,0.017189,Left
3381,lower left,0.014674,Left
3381,lower left,0.022126,Left
3381,lower left,0.020409,Left
3381,lower left,0.024507,Left
3381,lower left,0.028123,Left
3381,lower left,0.010201,Left
3381,lower left,0.02441,Left
3381,lower left,0.03943,Left
3381,lower left,0.016784,Left
3381,lower left,0.045101,Left
3381,lower left,0.01243,Left
3381,lower left,0.035822,Left
3381,lower left,0.024684,Left
3381,lower left,0.015212,Left
3381,lower left,0.014031,Left
3381,lower left,0.016812,Left
3381,lower left,0.037972,Left
3381,lower left,0.022957,Left
3381,lower left,0.024815,Left
3381,lower left,0.013723,Left
3381,lower left,0.02735,Left
3381,lower left,0.021882,Left
3381,lower left,0.020982,Left
3381,lower left,0.019675,Left
3381,lower left,0.033126,Left
3381,lower left,0.017569,Left
3381,lower left,0.028235,Left
3381,lower left,0.017091,Left
3381,lower left,0.043433,Left
3381,lower left,0.016338,Left
3381,lower left,0.016102000000000002,Left
3381,lower left,0.019343,Left
3381,lower left,0.011792,Left
3381,lower left,0.010861,Left
3381,lower left,0.011158,Left
3381,lower left,0.031262,Left
3381,lower left,0.017139,Left
3381,lower left,0.031676,Left
3381,lower left,0.0354,Left
3381,lower left,0.040959,Left
3381,lower left,0.013929,Left
3381,lower left,0.015704,Left
3381,lower left,0.012271,Left
3381,lower left,0.021896,Left
3381,lower left,0.027743,Left
3381,lower left,0.028308,Left
3381,lower left,0.053547,Left
3381,lower left,0.011061,Left
3381,lower left,0.033067,Left
3381,lower left,0.011844,Left
3381,lower left,0.015651,Left
3381,lower left,0.023487,Left
3381,lower left,0.028475,Left
3381,lower right,0.016327,Right
3381,lower right,0.019224,Right
3381,lower right,0.026904,Right
3381,lower right,0.05006,Right
3381,lower right,0.011657,Right
3381,lower right,0.042484,Right
3381,lower right,0.011117,Right
3381,lower right,0.015412,Right
3381,lower right,0.016866,Right
3381,lower right,0.011075,Right
3381,lower right,0.042161,Right
3381,lower right,0.02971,Right
3381,lower right,0.013865,Right
3381,lower right,0.015798,Right
3381,lower right,0.014395,Right
3381,lower right,0.019616,Right
3381,lower right,0.01742,Right
3381,lower right,0.02138,Right
3381,lower right,0.01842,Right
3381,lower right,0.032018,Right
3381,lower right,0.022492,Right
3381,lower right,0.016389,Right
3381,lower right,0.015877,Right
3381,lower right,0.013306,Right
3381,lower right,0.05871,Right
3381,lower right,0.012495,Right
3381,lower right,0.018414,Right
3381,lower right,0.018664,Right
3381,lower right,0.027331,Right
3381,lower right,0.010943,Right
3381,lower right,0.023889,Right
3381,lower right,0.049812,Right
3381,lower right,0.012177,Right
3381,lower right,0.02104,Right
3381,lower right,0.016927,Right
3381,lower right,0.021865,Right
3381,lower right,0.030767,Right
3381,lower right,0.02487,Right
3381,lower right,0.012869,Right
3381,lower right,0.011907,Right
3381,lower right,0.012193,Right
3381,lower right,0.043109,Right
3381,lower right,0.025335,Right
3381,lower right,0.015794,Right
3381,lower right,0.022777,Right
3381,lower right,0.053965,Right
3381,lower right,0.045306,Right
3381,lower right,0.043962,Right
3381,lower right,0.01602,Right
3381,lower right,0.01184,Right
3381,lower right,0.027346,Right
3381,lower right,0.020384,Right
3381,lower right,0.010294,Right
3381,lower right,0.016249,Right
3381,lower right,0.010262,Right
3381,lower right,0.010263,Right
3381,lower right,0.022119,Right
3381,lower right,0.046449,Right
3381,lower right,0.024017,Right
3381,lower right,0.081939,Right
3381,lower right,0.030278,Right
3381,lower right,0.037511,Right
3381,lower right,0.02409,Right
3381,lower right,0.029417,Right
3381,lower right,0.030681,Right
3381,lower right,0.073035,Right
3381,lower right,0.010741,Right
3381,lower right,0.054813,Right
3381,lower right,0.017123,Right
3381,lower right,0.018505,Right
3381,lower right,0.017409,Right
3381,lower right,0.037168,Right
3381,lower right,0.020294,Right
3381,lower right,0.010756,Right
3381,lower right,0.018754,Right
3381,lower right,0.025029,Right
3381,lower right,0.018755,Right
3381,lower right,0.017096,Right
3381,lower right,0.02286,Right
3381,lower right,0.017619,Right
3381,lower right,0.02387,Right
3381,lower right,0.021637,Right
3381,lower right,0.050297,Right
3381,lower right,0.012397,Right
3381,lower right,0.011579,Right
3381,lower right,0.01132,Right
3381,lower right,0.010069,Right
3381,lower right,0.027111,Right
3381,lower right,0.017797,Right
3381,lower right,0.026257,Right
3381,lower right,0.026187,Right
3381,lower right,0.012864,Right
3381,lower right,0.02154,Right
3381,lower right,0.013428,Right
3381,lower right,0.050548,Right
3381,lower right,0.018775,Right
3381,lower right,0.012863,Right
3381,lower right,0.028471,Right
3381,lower right,0.015293,Right
3381,lower right,0.013898,Right
3381,upper left,0.024876,Left
3381,upper left,0.018599,Left
3381,upper left,0.013409,Left
3381,upper left,0.02371,Left
3381,upper left,0.015484,Left
3381,upper left,0.035501,Left
3381,upper left,0.020047,Left
3381,upper left,0.018148,Left
3381,upper left,0.010044,Left
3381,upper left,0.010082,Left
3381,upper left,0.021241,Left
3381,upper left,0.013049,Left
3381,upper left,0.012007,Left
3381,upper left,0.010912,Left
3381,upper left,0.010292,Left
3381,upper left,0.019867,Left
3381,upper left,0.016131,Left
3381,upper left,0.012661,Left
3381,upper left,0.011511,Left
3381,upper left,0.01093,Left
3381,upper left,0.019148,Left
3381,upper left,0.019342,Left
3381,upper left,0.016644,Left
3381,upper left,0.022779,Left
3381,upper left,0.014249,Left
3381,upper left,0.011489,Left
3381,upper left,0.022659,Left
3381,upper left,0.016518,Left
3381,upper left,0.017571,Left
3381,upper left,0.019002,Left
3381,upper left,0.01192,Left
3381,upper left,0.017688,Left
3381,upper left,0.015623,Left
3381,upper left,0.018662,Left
3381,upper left,0.019109,Left
3381,upper left,0.012278,Left
3381,upper left,0.010417,Left
3381,upper left,0.016702,Left
3381,upper left,0.018035,Left
3381,upper left,0.018156,Left
3381,upper left,0.018623,Left
3381,upper left,0.02127,Left
3381,upper left,0.013995,Left
3381,upper left,0.013628,Left
3381,upper left,0.015965,Left
3381,upper left,0.013658,Left
3381,upper left,0.012454,Left
3381,upper left,0.012515,Left
3381,upper left,0.016496,Left
3381,upper left,0.024159,Left
3381,upper left,0.019094,Left
3381,upper left,0.010525,Left
3381,upper left,0.012818,Left
3381,upper left,0.018853,Left
3381,upper left,0.013831,Left
3381,upper left,0.027799,Left
3381,upper left,0.018937,Left
